,Rating,Installs,Type,Price
2821,4.0,5000000,0,0.0
2840,4.0,5000000,0,0.0
2844,4.0,5000000,0,0.0
2852,4.0,5000000,0,0.0
2854,4.0,5000000,0,0.0
2857,4.0,5000000,0,0.0
2864,4.0,5000000,0,0.0
2877,4.0,5000000,0,0.0
2882,4.0,5000000,0,0.0
2885,4.0,5000000,0,0.0
2888,4.0,5000000,0,0.0
2889,4.0,5000000,0,0.0
2893,4.0,5000000,0,0.0
2903,4.0,5000000,0,0.0
2918,4.0,5000000,0,0.0
2924,4.0,5000000,0,0.0
2946,4.0,5000000,0,0.0
2954,4.0,5000000,0,0.0
2955,4.0,5000000,0,0.0
2962,4.0,5000000,0,0.0
2969,4.0,5000000,0,0.0
2970,4.0,5000000,0,0.0
2971,4.0,5000000,0,0.0
2975,4.0,5000000,0,0.0
2976,4.0,5000000,0,0.0
2977,4.0,5000000,0,0.0
2983,4.0,5000000,0,0.0
2986,4.0,5000000,0,0.0
2991,4.0,5000000,0,0.0
2999,4.0,5000000,0,0.0
3007,4.0,5000000,0,0.0
3009,4.0,5000000,0,0.0
3012,4.0,5000000,0,0.0
3013,4.0,5000000,0,0.0
3015,4.0,5000000,0,0.0
3019,4.0,5000000,0,0.0
3020,4.0,5000000,0,0.0
3042,4.0,5000000,0,0.0
3045,4.0,5000000,0,0.0
3050,4.0,5000000,0,0.0
3056,4.0,5000000,0,0.0
3061,4.0,5000000,0,0.0
3062,4.0,5000000,0,0.0
3064,4.0,5000000,0,0.0
3068,4.0,5000000,0,0.0
3071,4.0,5000000,0,0.0
3073,4.0,5000000,0,0.0
3080,4.0,5000000,0,0.0
3081,4.0,5000000,0,0.0
3090,4.0,5000000,0,0.0
3092,4.0,5000000,0,0.0
3096,4.0,5000000,0,0.0
3097,4.0,5000000,0,0.0
3104,4.0,5000000,0,0.0
3114,4.0,5000000,0,0.0
3119,4.0,5000000,0,0.0
3120,4.0,5000000,0,0.0
3134,4.0,5000000,0,0.0
3152,4.0,5000000,0,0.0
3154,4.0,5000000,0,0.0
3168,4.0,5000000,0,0.0
3173,4.0,5000000,0,0.0
3180,4.0,5000000,0,0.0
3183,4.0,5000000,0,0.0
3189,4.0,5000000,0,0.0
3195,4.0,5000000,0,0.0
3200,4.0,5000000,0,0.0
3204,4.0,5000000,0,0.0
3212,4.0,5000000,0,0.0
3216,4.0,5000000,0,0.0
3222,4.0,5000000,0,0.0
3226,4.0,5000000,0,0.0
3259,4.0,5000000,0,0.0
3284,4.0,5000000,0,0.0
3293,4.0,5000000,0,0.0
3296,4.0,5000000,0,0.0
3297,4.0,5000000,0,0.0
3299,4.0,5000000,0,0.0
3301,4.0,5000000,0,0.0
3302,4.0,5000000,0,0.0
3310,4.0,5000000,0,0.0
3316,4.0,5000000,0,0.0
3323,4.0,5000000,0,0.0
3324,4.0,5000000,0,0.0
3338,4.0,5000000,0,0.0
3355,4.0,5000000,0,0.0
3357,4.0,5000000,0,0.0
3358,4.0,5000000,0,0.0
3390,4.0,5000000,0,0.0
3391,4.0,5000000,0,0.0
3394,4.0,5000000,0,0.0
3401,4.0,5000000,0,0.0
3407,4.0,5000000,0,0.0
3410,4.0,5000000,0,0.0
3412,4.0,5000000,0,0.0
3414,4.0,5000000,0,0.0
3423,4.0,5000000,0,0.0
3427,4.0,5000000,0,0.0
3433,4.0,5000000,0,0.0
3468,4.0,5000000,0,0.0
3479,4.0,5000000,0,0.0
3480,4.0,5000000,0,0.0
3481,4.0,5000000,0,0.0
3487,4.0,5000000,0,0.0
3509,4.0,5000000,0,0.0
3518,4.0,5000000,0,0.0
3536,4.0,5000000,0,0.0
3538,4.0,5000000,0,0.0
3542,4.0,5000000,0,0.0
3557,4.0,5000000,0,0.0
3558,4.0,5000000,0,0.0
3561,4.0,5000000,0,0.0
3566,4.0,5000000,0,0.0
3573,4.0,5000000,0,0.0
3637,4.0,5000000,0,0.0
3642,4.0,5000000,0,0.0
3662,4.0,5000000,0,0.0
3682,4.0,5000000,0,0.0
3694,4.0,5000000,0,0.0
3712,4.0,5000000,0,0.0
3722,4.0,5000000,0,0.0
3747,4.0,5000000,0,0.0
3754,4.0,5000000,0,0.0
3758,4.0,5000000,0,0.0
3766,4.0,5000000,0,0.0
3772,4.0,5000000,0,0.0
3776,4.0,5000000,0,0.0
3788,4.0,5000000,0,0.0
3790,4.0,5000000,0,0.0
3807,4.0,5000000,0,0.0
3808,4.0,5000000,0,0.0
3813,4.0,5000000,0,0.0
3818,4.0,5000000,0,0.0
3821,4.0,5000000,0,0.0
3824,4.0,5000000,0,0.0
3825,4.0,5000000,0,0.0
3837,4.0,5000000,0,0.0
3838,4.0,5000000,0,0.0
3839,4.0,5000000,0,0.0
3840,4.0,5000000,0,0.0
3849,4.0,5000000,0,0.0
3852,4.0,5000000,0,0.0
3855,4.0,5000000,0,0.0
3857,4.0,5000000,0,0.0
3862,4.0,5000000,0,0.0
3869,4.0,5000000,0,0.0
3878,4.0,5000000,0,0.0
3894,4.0,5000000,0,0.0
3926,4.0,5000000,0,0.0
3927,4.0,5000000,0,0.0
3929,4.0,5000000,0,0.0
3935,4.0,5000000,0,0.0
3942,4.0,5000000,0,0.0
4065,4.0,5000000,0,0.0
4071,4.0,5000000,0,0.0
4086,4.0,5000000,0,0.0
4094,4.0,5000000,0,0.0
4095,4.0,5000000,0,0.0
4149,4.0,5000000,0,0.0
4160,4.0,5000000,0,0.0
4183,4.0,5000000,0,0.0
4200,4.0,5000000,0,0.0
4237,4.0,5000000,0,0.0
4238,4.0,5000000,0,0.0
4240,4.0,5000000,0,0.0
4242,4.0,5000000,0,0.0
4324,4.0,5000000,0,0.0
4381,4.0,5000000,0,0.0
4399,4.0,5000000,0,0.0
4601,4.0,5000000,0,0.0
4611,4.0,5000000,0,0.0
4630,4.0,5000000,0,0.0
4675,4.0,5000000,0,0.0
4736,4.0,5000000,0,0.0
4740,4.0,5000000,0,0.0
4746,4.0,5000000,0,0.0
4747,4.0,5000000,0,0.0
4750,4.0,5000000,0,0.0
4762,4.0,5000000,0,0.0
4804,4.0,5000000,0,0.0
4805,4.0,5000000,0,0.0
4806,4.0,5000000,0,0.0
4807,4.0,5000000,0,0.0
4817,4.0,5000000,0,0.0
4825,4.0,5000000,0,0.0
4830,4.0,5000000,0,0.0
4841,4.0,5000000,0,0.0
4853,4.0,5000000,0,0.0
4860,4.0,5000000,0,0.0
4974,4.0,5000000,0,0.0
4979,4.0,5000000,0,0.0
4987,4.0,5000000,0,0.0
5014,4.0,5000000,0,0.0
5033,4.0,5000000,0,0.0
5069,4.0,5000000,0,0.0
5076,4.0,5000000,0,0.0
5209,4.0,5000000,0,0.0
5223,4.0,5000000,0,0.0
5306,4.0,5000000,0,0.0
5332,4.0,5000000,0,0.0
5334,4.0,5000000,0,0.0
5386,4.0,5000000,0,0.0
5391,4.0,5000000,0,0.0
5393,4.0,5000000,0,0.0
5394,4.0,5000000,0,0.0
5420,4.0,5000000,0,0.0
5422,4.0,5000000,0,0.0
5423,4.0,5000000,0,0.0
5434,4.0,5000000,0,0.0
5520,4.0,5000000,0,0.0
5523,4.0,5000000,0,0.0
5526,4.0,5000000,0,0.0
5527,4.0,5000000,0,0.0
5531,4.0,5000000,0,0.0
5536,4.0,5000000,0,0.0
5543,4.0,5000000,0,0.0
5591,4.0,5000000,0,0.0
5592,4.0,5000000,0,0.0
5597,4.0,5000000,0,0.0
5599,4.0,5000000,0,0.0
5600,4.0,5000000,0,0.0
5602,4.0,5000000,0,0.0
5603,4.0,5000000,0,0.0
5607,4.0,5000000,0,0.0
5613,4.0,5000000,0,0.0
5620,4.0,5000000,0,0.0
5621,4.0,5000000,0,0.0
5622,4.0,5000000,0,0.0
5623,4.0,5000000,0,0.0
5625,4.0,5000000,0,0.0
5629,4.0,5000000,0,0.0
5640,4.0,5000000,0,0.0
5861,4.0,5000000,0,0.0
5867,4.0,5000000,0,0.0
5868,4.0,5000000,0,0.0
5964,4.0,5000000,0,0.0
6063,4.0,5000000,0,0.0
6071,4.0,5000000,0,0.0
6082,4.0,5000000,0,0.0
6096,4.0,5000000,0,0.0
6214,4.0,5000000,0,0.0
6298,4.0,5000000,0,0.0
6299,4.0,5000000,0,0.0
6304,4.0,5000000,0,0.0
6305,4.0,5000000,0,0.0
6355,4.0,5000000,0,0.0
6561,4.0,5000000,0,0.0
6575,4.0,5000000,0,0.0
6585,4.0,5000000,0,0.0
6666,4.0,5000000,0,0.0
6673,4.0,5000000,0,0.0
6713,4.0,5000000,0,0.0
6882,4.0,5000000,0,0.0
6885,4.0,5000000,0,0.0
6968,4.0,5000000,0,0.0
6972,4.0,5000000,0,0.0
6989,4.0,5000000,0,0.0
7004,4.0,5000000,0,0.0
7017,4.0,5000000,0,0.0
7021,4.0,5000000,0,0.0
7080,4.0,5000000,0,0.0
7149,4.0,5000000,0,0.0
7235,4.0,5000000,0,0.0
7240,4.0,5000000,0,0.0
7353,4.0,5000000,0,0.0
7399,4.0,5000000,0,0.0
7408,4.0,5000000,0,0.0
7467,4.0,5000000,0,0.0
7487,4.0,5000000,0,0.0
7520,4.0,5000000,0,0.0
7543,4.0,5000000,0,0.0
7544,4.0,5000000,0,0.0
7548,4.0,5000000,0,0.0
7594,4.0,5000000,0,0.0
7596,4.0,5000000,0,0.0
7599,4.0,5000000,0,0.0
7603,4.0,5000000,0,0.0
7613,4.0,5000000,0,0.0
7615,4.0,5000000,0,0.0
7660,4.0,5000000,0,0.0
7715,4.0,5000000,0,0.0
7751,4.0,5000000,0,0.0
7752,4.0,5000000,0,0.0
7764,4.0,5000000,0,0.0
7797,4.0,5000000,0,0.0
7813,4.0,5000000,0,0.0
7931,4.0,5000000,0,0.0
7934,4.0,5000000,0,0.0
7987,4.0,5000000,0,0.0
7995,4.0,5000000,0,0.0
8034,4.0,5000000,0,0.0
8088,4.0,5000000,0,0.0
8177,4.0,5000000,0,0.0
8179,4.0,5000000,0,0.0
8190,4.0,5000000,0,0.0
8196,4.0,5000000,0,0.0
8202,4.0,5000000,0,0.0
8247,4.0,5000000,0,0.0
8250,4.0,5000000,0,0.0
8257,4.0,5000000,0,0.0
8268,4.0,5000000,0,0.0
8292,4.0,5000000,0,0.0
8295,4.0,5000000,0,0.0
8304,4.0,5000000,0,0.0
8314,4.0,5000000,0,0.0
8357,4.0,5000000,0,0.0
8397,4.0,5000000,0,0.0
8400,4.0,5000000,0,0.0
8403,4.0,5000000,0,0.0
8423,4.0,5000000,0,0.0
8448,4.0,5000000,0,0.0
8461,4.0,5000000,0,0.0
8513,4.0,5000000,0,0.0
8522,4.0,5000000,0,0.0
8624,4.0,5000000,0,0.0
8625,4.0,5000000,0,0.0
8633,4.0,5000000,0,0.0
8638,4.0,5000000,0,0.0
8847,4.0,5000000,0,0.0
8880,4.0,5000000,0,0.0
8904,4.0,5000000,0,0.0
8909,4.0,5000000,0,0.0
8922,4.0,5000000,0,0.0
9153,4.0,5000000,0,0.0
9156,4.0,5000000,0,0.0
9160,4.0,5000000,0,0.0
9383,4.0,5000000,0,0.0
9390,4.0,5000000,0,0.0
9392,4.0,5000000,0,0.0
9393,4.0,5000000,0,0.0
9438,4.0,5000000,0,0.0
9463,4.0,5000000,0,0.0
9476,4.0,5000000,0,0.0
9537,4.0,5000000,0,0.0
9556,4.0,5000000,0,0.0
9564,4.0,5000000,0,0.0
9568,4.0,5000000,0,0.0
9572,4.0,5000000,0,0.0
9576,4.0,5000000,0,0.0
9587,4.0,5000000,0,0.0
9594,4.0,5000000,0,0.0
9603,4.0,5000000,0,0.0
9604,4.0,5000000,0,0.0
9616,4.0,5000000,0,0.0
9624,4.0,5000000,0,0.0
9634,4.0,5000000,0,0.0
9636,4.0,5000000,0,0.0
9637,4.0,5000000,0,0.0
9640,4.0,5000000,0,0.0
9644,4.0,5000000,0,0.0
9668,4.0,5000000,0,0.0
9779,4.0,5000000,0,0.0
9818,4.0,5000000,0,0.0
9824,4.0,5000000,0,0.0
9839,4.0,5000000,0,0.0
9847,4.0,5000000,0,0.0
9850,4.0,5000000,0,0.0
9857,4.0,5000000,0,0.0
9859,4.0,5000000,0,0.0
9861,4.0,5000000,0,0.0
9901,4.0,5000000,0,0.0
9936,4.0,5000000,0,0.0
9979,4.0,5000000,0,0.0
10013,4.0,5000000,0,0.0
10033,4.0,5000000,0,0.0
10038,4.0,5000000,0,0.0
10063,4.0,5000000,0,0.0
10067,4.0,5000000,0,0.0
10070,4.0,5000000,0,0.0
10121,4.0,5000000,0,0.0
10178,4.0,5000000,0,0.0
10179,4.0,5000000,0,0.0
10188,4.0,5000000,0,0.0
10213,4.0,5000000,0,0.0
10276,4.0,5000000,0,0.0
10319,4.0,5000000,0,0.0
10371,4.0,5000000,0,0.0
10372,4.0,5000000,0,0.0
10379,4.0,5000000,0,0.0
10396,4.0,5000000,0,0.0
10423,4.0,5000000,0,0.0
10426,4.0,5000000,0,0.0
10435,4.0,5000000,0,0.0
10493,4.0,5000000,0,0.0
10683,4.0,5000000,0,0.0
10714,4.0,5000000,0,0.0
10826,4.0,5000000,0,0.0
264,3.0,10000000,0,0.0
353,3.0,10000000,0,0.0
355,3.0,10000000,0,0.0
375,3.0,10000000,0,0.0
377,3.0,10000000,0,0.0
484,3.0,10000000,0,0.0
860,3.0,10000000,0,0.0
885,3.0,10000000,0,0.0
910,3.0,10000000,0,0.0
912,3.0,10000000,0,0.0
913,3.0,10000000,0,0.0
924,3.0,10000000,0,0.0
933,3.0,10000000,0,0.0
935,3.0,10000000,0,0.0
936,3.0,10000000,0,0.0
944,3.0,10000000,0,0.0
953,3.0,10000000,0,0.0
956,3.0,10000000,0,0.0
960,3.0,10000000,0,0.0
961,3.0,10000000,0,0.0
962,3.0,10000000,0,0.0
975,3.0,10000000,0,0.0
984,3.0,10000000,0,0.0
1056,3.0,10000000,0,0.0
1176,3.0,10000000,0,0.0
1186,3.0,10000000,0,0.0
1263,3.0,10000000,0,0.0
1275,3.0,10000000,0,0.0
1283,3.0,10000000,0,0.0
1317,3.0,10000000,0,0.0
1523,3.0,10000000,0,0.0
1580,3.0,10000000,0,0.0
1583,3.0,10000000,0,0.0
1598,3.0,10000000,0,0.0
1600,3.0,10000000,0,0.0
1682,3.0,10000000,0,0.0
1784,3.0,10000000,0,0.0
2213,3.0,10000000,0,0.0
2577,3.0,10000000,0,0.0
2673,3.0,10000000,0,0.0
2675,3.0,10000000,0,0.0
2694,3.0,10000000,0,0.0
2863,3.0,10000000,0,0.0
2881,3.0,10000000,0,0.0
2940,3.0,10000000,0,0.0
3003,3.0,10000000,0,0.0
3124,3.0,10000000,0,0.0
3128,3.0,10000000,0,0.0
3142,3.0,10000000,0,0.0
3143,3.0,10000000,0,0.0
3262,3.0,10000000,0,0.0
3263,3.0,10000000,0,0.0
3267,3.0,10000000,0,0.0
3268,3.0,10000000,0,0.0
3269,3.0,10000000,0,0.0
3271,3.0,10000000,0,0.0
3273,3.0,10000000,0,0.0
3276,3.0,10000000,0,0.0
3277,3.0,10000000,0,0.0
3455,3.0,10000000,0,0.0
3475,3.0,10000000,0,0.0
3483,3.0,10000000,0,0.0
3657,3.0,10000000,0,0.0
3688,3.0,10000000,0,0.0
3777,3.0,10000000,0,0.0
3814,3.0,10000000,0,0.0
3919,3.0,10000000,0,0.0
4063,3.0,10000000,0,0.0
4070,3.0,10000000,0,0.0
4185,3.0,10000000,0,0.0
4186,3.0,10000000,0,0.0
4219,3.0,10000000,0,0.0
4267,3.0,10000000,0,0.0
4369,3.0,10000000,0,0.0
4600,3.0,10000000,0,0.0
4607,3.0,10000000,0,0.0
4609,3.0,10000000,0,0.0
4614,3.0,10000000,0,0.0
4656,3.0,10000000,0,0.0
4680,3.0,10000000,0,0.0
4682,3.0,10000000,0,0.0
4763,3.0,10000000,0,0.0
5293,3.0,10000000,0,0.0
5519,3.0,10000000,0,0.0
5544,3.0,10000000,0,0.0
6059,3.0,10000000,0,0.0
6212,3.0,10000000,0,0.0
6281,3.0,10000000,0,0.0
6327,3.0,10000000,0,0.0
6562,3.0,10000000,0,0.0
6592,3.0,10000000,0,0.0
6661,3.0,10000000,0,0.0
6977,3.0,10000000,0,0.0
6978,3.0,10000000,0,0.0
7446,3.0,10000000,0,0.0
7935,3.0,10000000,0,0.0
8316,3.0,10000000,0,0.0
8372,3.0,10000000,0,0.0
8515,3.0,10000000,0,0.0
8518,3.0,10000000,0,0.0
8727,3.0,10000000,0,0.0
8807,3.0,10000000,0,0.0
9088,3.0,10000000,0,0.0
9145,3.0,10000000,0,0.0
9402,3.0,10000000,0,0.0
9439,3.0,10000000,0,0.0
9729,3.0,10000000,0,0.0
9826,3.0,10000000,0,0.0
10015,3.0,10000000,0,0.0
10027,3.0,10000000,0,0.0
10194,3.0,10000000,0,0.0
10374,3.0,10000000,0,0.0
10376,3.0,10000000,0,0.0
10710,3.0,10000000,0,0.0
12,4.0,10000000,0,0.0
19,4.0,10000000,0,0.0
42,4.0,10000000,0,0.0
45,4.0,10000000,0,0.0
72,4.0,10000000,0,0.0
117,4.0,10000000,0,0.0
142,4.0,10000000,0,0.0
144,4.0,10000000,0,0.0
145,4.0,10000000,0,0.0
146,4.0,10000000,0,0.0
149,4.0,10000000,0,0.0
155,4.0,10000000,0,0.0
157,4.0,10000000,0,0.0
173,4.0,10000000,0,0.0
179,4.0,10000000,0,0.0
186,4.0,10000000,0,0.0
187,4.0,10000000,0,0.0
189,4.0,10000000,0,0.0
198,4.0,10000000,0,0.0
202,4.0,10000000,0,0.0
204,4.0,10000000,0,0.0
213,4.0,10000000,0,0.0
218,4.0,10000000,0,0.0
231,4.0,10000000,0,0.0
232,4.0,10000000,0,0.0
236,4.0,10000000,0,0.0
255,4.0,10000000,0,0.0
256,4.0,10000000,0,0.0
265,4.0,10000000,0,0.0
287,4.0,10000000,0,0.0
288,4.0,10000000,0,0.0
297,4.0,10000000,0,0.0
337,4.0,10000000,0,0.0
352,4.0,10000000,0,0.0
354,4.0,10000000,0,0.0
359,4.0,10000000,0,0.0
361,4.0,10000000,0,0.0
362,4.0,10000000,0,0.0
367,4.0,10000000,0,0.0
372,4.0,10000000,0,0.0
376,4.0,10000000,0,0.0
384,4.0,10000000,0,0.0
387,4.0,10000000,0,0.0
394,4.0,10000000,0,0.0
398,4.0,10000000,0,0.0
399,4.0,10000000,0,0.0
400,4.0,10000000,0,0.0
401,4.0,10000000,0,0.0
402,4.0,10000000,0,0.0
404,4.0,10000000,0,0.0
410,4.0,10000000,0,0.0
414,4.0,10000000,0,0.0
424,4.0,10000000,0,0.0
428,4.0,10000000,0,0.0
429,4.0,10000000,0,0.0
435,4.0,10000000,0,0.0
437,4.0,10000000,0,0.0
440,4.0,10000000,0,0.0
441,4.0,10000000,0,0.0
443,4.0,10000000,0,0.0
454,4.0,10000000,0,0.0
458,4.0,10000000,0,0.0
472,4.0,10000000,0,0.0
473,4.0,10000000,0,0.0
482,4.0,10000000,0,0.0
483,4.0,10000000,0,0.0
489,4.0,10000000,0,0.0
491,4.0,10000000,0,0.0
502,4.0,10000000,0,0.0
532,4.0,10000000,0,0.0
542,4.0,10000000,0,0.0
551,4.0,10000000,0,0.0
553,4.0,10000000,0,0.0
562,4.0,10000000,0,0.0
574,4.0,10000000,0,0.0
591,4.0,10000000,0,0.0
700,4.0,10000000,0,0.0
703,4.0,10000000,0,0.0
717,4.0,10000000,0,0.0
718,4.0,10000000,0,0.0
734,4.0,10000000,0,0.0
737,4.0,10000000,0,0.0
739,4.0,10000000,0,0.0
740,4.0,10000000,0,0.0
746,4.0,10000000,0,0.0
747,4.0,10000000,0,0.0
783,4.0,10000000,0,0.0
785,4.0,10000000,0,0.0
791,4.0,10000000,0,0.0
793,4.0,10000000,0,0.0
796,4.0,10000000,0,0.0
806,4.0,10000000,0,0.0
807,4.0,10000000,0,0.0
808,4.0,10000000,0,0.0
819,4.0,10000000,0,0.0
820,4.0,10000000,0,0.0
823,4.0,10000000,0,0.0
824,4.0,10000000,0,0.0
825,4.0,10000000,0,0.0
832,4.0,10000000,0,0.0
833,4.0,10000000,0,0.0
835,4.0,10000000,0,0.0
842,4.0,10000000,0,0.0
843,4.0,10000000,0,0.0
845,4.0,10000000,0,0.0
846,4.0,10000000,0,0.0
858,4.0,10000000,0,0.0
863,4.0,10000000,0,0.0
873,4.0,10000000,0,0.0
876,4.0,10000000,0,0.0
878,4.0,10000000,0,0.0
881,4.0,10000000,0,0.0
883,4.0,10000000,0,0.0
898,4.0,10000000,0,0.0
899,4.0,10000000,0,0.0
914,4.0,10000000,0,0.0
917,4.0,10000000,0,0.0
923,4.0,10000000,0,0.0
932,4.0,10000000,0,0.0
934,4.0,10000000,0,0.0
937,4.0,10000000,0,0.0
938,4.0,10000000,0,0.0
945,4.0,10000000,0,0.0
955,4.0,10000000,0,0.0
959,4.0,10000000,0,0.0
963,4.0,10000000,0,0.0
964,4.0,10000000,0,0.0
965,4.0,10000000,0,0.0
968,4.0,10000000,0,0.0
971,4.0,10000000,0,0.0
973,4.0,10000000,0,0.0
988,4.0,10000000,0,0.0
992,4.0,10000000,0,0.0
993,4.0,10000000,0,0.0
1000,4.0,10000000,0,0.0
1002,4.0,10000000,0,0.0
1003,4.0,10000000,0,0.0
1048,4.0,10000000,0,0.0
1053,4.0,10000000,0,0.0
1059,4.0,10000000,0,0.0
1063,4.0,10000000,0,0.0
1073,4.0,10000000,0,0.0
1074,4.0,10000000,0,0.0
1077,4.0,10000000,0,0.0
1081,4.0,10000000,0,0.0
1088,4.0,10000000,0,0.0
1114,4.0,10000000,0,0.0
1165,4.0,10000000,0,0.0
1168,4.0,10000000,0,0.0
1169,4.0,10000000,0,0.0
1173,4.0,10000000,0,0.0
1174,4.0,10000000,0,0.0
1178,4.0,10000000,0,0.0
1183,4.0,10000000,0,0.0
1197,4.0,10000000,0,0.0
1199,4.0,10000000,0,0.0
1203,4.0,10000000,0,0.0
1231,4.0,10000000,0,0.0
1236,4.0,10000000,0,0.0
1237,4.0,10000000,0,0.0
1242,4.0,10000000,0,0.0
1246,4.0,10000000,0,0.0
1250,4.0,10000000,0,0.0
1254,4.0,10000000,0,0.0
1255,4.0,10000000,0,0.0
1256,4.0,10000000,0,0.0
1260,4.0,10000000,0,0.0
1261,4.0,10000000,0,0.0
1262,4.0,10000000,0,0.0
1264,4.0,10000000,0,0.0
1265,4.0,10000000,0,0.0
1267,4.0,10000000,0,0.0
1277,4.0,10000000,0,0.0
1281,4.0,10000000,0,0.0
1289,4.0,10000000,0,0.0
1292,4.0,10000000,0,0.0
1296,4.0,10000000,0,0.0
1304,4.0,10000000,0,0.0
1305,4.0,10000000,0,0.0
1309,4.0,10000000,0,0.0
1311,4.0,10000000,0,0.0
1312,4.0,10000000,0,0.0
1316,4.0,10000000,0,0.0
1319,4.0,10000000,0,0.0
1323,4.0,10000000,0,0.0
1324,4.0,10000000,0,0.0
1344,4.0,10000000,0,0.0
1357,4.0,10000000,0,0.0
1361,4.0,10000000,0,0.0
1369,4.0,10000000,0,0.0
1373,4.0,10000000,0,0.0
1381,4.0,10000000,0,0.0
1382,4.0,10000000,0,0.0
1384,4.0,10000000,0,0.0
1387,4.0,10000000,0,0.0
1388,4.0,10000000,0,0.0
1389,4.0,10000000,0,0.0
1390,4.0,10000000,0,0.0
1391,4.0,10000000,0,0.0
1397,4.0,10000000,0,0.0
1405,4.0,10000000,0,0.0
1411,4.0,10000000,0,0.0
1422,4.0,10000000,0,0.0
1444,4.0,10000000,0,0.0
1446,4.0,10000000,0,0.0
1449,4.0,10000000,0,0.0
1454,4.0,10000000,0,0.0
1456,4.0,10000000,0,0.0
1496,4.0,10000000,0,0.0
1505,4.0,10000000,0,0.0
1506,4.0,10000000,0,0.0
1507,4.0,10000000,0,0.0
1512,4.0,10000000,0,0.0
1535,4.0,10000000,0,0.0
1563,4.0,10000000,0,0.0
1565,4.0,10000000,0,0.0
1570,4.0,10000000,0,0.0
1574,4.0,10000000,0,0.0
1577,4.0,10000000,0,0.0
1595,4.0,10000000,0,0.0
1605,4.0,10000000,0,0.0
1614,4.0,10000000,0,0.0
1627,4.0,10000000,0,0.0
1633,4.0,10000000,0,0.0
1656,4.0,10000000,0,0.0
1657,4.0,10000000,0,0.0
1678,4.0,10000000,0,0.0
1683,4.0,10000000,0,0.0
1684,4.0,10000000,0,0.0
1687,4.0,10000000,0,0.0
1691,4.0,10000000,0,0.0
1692,4.0,10000000,0,0.0
1693,4.0,10000000,0,0.0
1696,4.0,10000000,0,0.0
1708,4.0,10000000,0,0.0
1711,4.0,10000000,0,0.0
1713,4.0,10000000,0,0.0
1714,4.0,10000000,0,0.0
1715,4.0,10000000,0,0.0
1717,4.0,10000000,0,0.0
1725,4.0,10000000,0,0.0
1727,4.0,10000000,0,0.0
1732,4.0,10000000,0,0.0
1738,4.0,10000000,0,0.0
1741,4.0,10000000,0,0.0
1745,4.0,10000000,0,0.0
1752,4.0,10000000,0,0.0
1765,4.0,10000000,0,0.0
1766,4.0,10000000,0,0.0
1768,4.0,10000000,0,0.0
1770,4.0,10000000,0,0.0
1776,4.0,10000000,0,0.0
1777,4.0,10000000,0,0.0
1787,4.0,10000000,0,0.0
1788,4.0,10000000,0,0.0
1789,4.0,10000000,0,0.0
1791,4.0,10000000,0,0.0
1795,4.0,10000000,0,0.0
1797,4.0,10000000,0,0.0
1799,4.0,10000000,0,0.0
1800,4.0,10000000,0,0.0
1802,4.0,10000000,0,0.0
1803,4.0,10000000,0,0.0
1808,4.0,10000000,0,0.0
1813,4.0,10000000,0,0.0
1818,4.0,10000000,0,0.0
1819,4.0,10000000,0,0.0
1820,4.0,10000000,0,0.0
1824,4.0,10000000,0,0.0
1826,4.0,10000000,0,0.0
1845,4.0,10000000,0,0.0
1846,4.0,10000000,0,0.0
1848,4.0,10000000,0,0.0
1850,4.0,10000000,0,0.0
1853,4.0,10000000,0,0.0
1854,4.0,10000000,0,0.0
1856,4.0,10000000,0,0.0
1857,4.0,10000000,0,0.0
1863,4.0,10000000,0,0.0
1875,4.0,10000000,0,0.0
1876,4.0,10000000,0,0.0
1882,4.0,10000000,0,0.0
1888,4.0,10000000,0,0.0
1889,4.0,10000000,0,0.0
1895,4.0,10000000,0,0.0
1896,4.0,10000000,0,0.0
1898,4.0,10000000,0,0.0
1903,4.0,10000000,0,0.0
1904,4.0,10000000,0,0.0
1911,4.0,10000000,0,0.0
1913,4.0,10000000,0,0.0
1924,4.0,10000000,0,0.0
1928,4.0,10000000,0,0.0
1931,4.0,10000000,0,0.0
1933,4.0,10000000,0,0.0
1934,4.0,10000000,0,0.0
1937,4.0,10000000,0,0.0
1940,4.0,10000000,0,0.0
1941,4.0,10000000,0,0.0
1942,4.0,10000000,0,0.0
1943,4.0,10000000,0,0.0
1945,4.0,10000000,0,0.0
1946,4.0,10000000,0,0.0
1953,4.0,10000000,0,0.0
1954,4.0,10000000,0,0.0
1955,4.0,10000000,0,0.0
1956,4.0,10000000,0,0.0
1960,4.0,10000000,0,0.0
1965,4.0,10000000,0,0.0
1971,4.0,10000000,0,0.0
1972,4.0,10000000,0,0.0
1973,4.0,10000000,0,0.0
1975,4.0,10000000,0,0.0
1980,4.0,10000000,0,0.0
1982,4.0,10000000,0,0.0
1983,4.0,10000000,0,0.0
1989,4.0,10000000,0,0.0
1991,4.0,10000000,0,0.0
1994,4.0,10000000,0,0.0
1997,4.0,10000000,0,0.0
1998,4.0,10000000,0,0.0
2002,4.0,10000000,0,0.0
2003,4.0,10000000,0,0.0
2006,4.0,10000000,0,0.0
2013,4.0,10000000,0,0.0
2015,4.0,10000000,0,0.0
2029,4.0,10000000,0,0.0
2034,4.0,10000000,0,0.0
2038,4.0,10000000,0,0.0
2040,4.0,10000000,0,0.0
